matchup,page,date,content_type,collection,record_id
Harpurhey B S v Haslingden Wesleyans Second Team,53,18950817,match information,Tony Webb minor counties collection,
Lancashire-Hill B S v Harpurhey Wesleyans,53,18950817,match information,Tony Webb minor counties collection,
Ashton v Heaton Mersey,53,18950817,match information,Tony Webb minor counties collection,
Hollinwood v Marple,53,18950817,match information,Tony Webb minor counties collection,
Ormskirk v Park,54,18950817,match information,Tony Webb minor counties collection,
Oxton v Huyton,54,18950817,match information,Tony Webb minor counties collection,
Liverpool v Rock Ferry,54,18950817,match information,Tony Webb minor counties collection,
Victoria v New Brighton,54,18950817,match information,Tony Webb minor counties collection,
Bromboro Pool v Police First XI,54,18950817,match information,Tony Webb minor counties collection,
Park v Victoria,54,18950821,match information,Tony Webb minor counties collection,
New Brighton v Liverpool,54,18950821,match information,Tony Webb minor counties collection,
Cheshire v Worcester,54,18950819,match information,Tony Webb minor counties collection,
Mr Wynne's XI v Mr Griffith's XI,54,18950817,match information,Tony Webb minor counties collection,
Neston And District v Kirkdale Wesleyans,54,18950817,match information,Tony Webb minor counties collection,
Port Sunlight v Helsby,54,18950817,match information,Tony Webb minor counties collection,
Spital v Boughton Hall,54,18950817,match information,Tony Webb minor counties collection,
Woodland v Kingsley,54,18950819,match information,Tony Webb minor counties collection,
St Mary's v Tranmere Wesley,54,18950817,match information,Tony Webb minor counties collection,
Woodland team statistics,54,18950000,statistics,Tony Webb minor counties collection,
All Saints v Comet,55,18950817,match information,Tony Webb minor counties collection,
St Mary's Second XI v Tranmere Wesley Second XI,55,18950817,match information,Tony Webb minor counties collection,
Birkenhead Park v Ormskirk,55,18950817,match information,Tony Webb minor counties collection,
Bebington Bible Class v St John's Second XI,55,18950817,match information,Tony Webb minor counties collection,
Woodland v Kingsley,55,18950819,match information,Tony Webb minor counties collection,
Neston And District v Kirkdale Wesleyans,55,18950817,match information,Tony Webb minor counties collection,
Birkenhead St Mary's v Tranmere Wesley,55,18950817,match information,Tony Webb minor counties collection,
Birkenhead Victoria v New Brighton,55,18950817,match information,Tony Webb minor counties collection,
Wallasey v Northern Second XI,55,18950817,match information,Tony Webb minor counties collection,
New Brighton A XI v Aigburth,55,18950817,match information,Tony Webb minor counties collection,
Liverpool v Rock Ferry,55,18950817,match information,Tony Webb minor counties collection,
Oxton v Huyton,55,18950817,match information,Tony Webb minor counties collection,
Spital v Boughton Hall,55,18950817,match information,Tony Webb minor counties collection,
Liverpool v Rock Ferry Second Xis,55,18950817,match information,Tony Webb minor counties collection,
Bromborough Pool v Birkenhead Police,55,18950817,match information,Tony Webb minor counties collection,
Dawpool v Laird's Bros Draughtsmen,55,18950817,match information,Tony Webb minor counties collection,
Stockport v Cheadle Hulme,56,18950824,match information,Tony Webb minor counties collection,
Reddish Vale v Mr R P Hammond's Team,56,18950824,match information,Tony Webb minor counties collection,
Lane End Second XI v St Thomas' Athletic,56,18950824,match information,Tony Webb minor counties collection,
Didsbury Second XI v Poynton Second XI,56,18950824,match information,Tony Webb minor counties collection,
Seymour Mead's v Stockport Post Office,56,18950821,match information,Tony Webb minor counties collection,
Stockport Congregational Second XI v Longsight Third XI,56,18950824,match information,Tony Webb minor counties collection,
Cheetham v Levenshulme Second XI,56,18950824,match information,Tony Webb minor counties collection,
Hollinwood v Fairfield,56,18950824,match information,Tony Webb minor counties collection,
Didsbury v Poynton,56,18950824,match information,Tony Webb minor counties collection,
Chorlton A Team v Macclesfield Conservative Club,56,18950824,match information,Tony Webb minor counties collection,
Stockport Second XI v Cheadle Hulme Second XI,56,18950824,match information,Tony Webb minor counties collection,
Stockport v Cheadle Hulme,57,18950824,match information,Tony Webb minor counties collection,
Stockport And Cheadle Hulme Second,57,18950824,match information,Tony Webb minor counties collection,
Langley v Bollington Second,57,18950824,match information,Tony Webb minor counties collection,
Phoenix v Conservatives,57,18950824,match information,Tony Webb minor counties collection,
Middlesex v Lancashire,57,18950824,match information,Tony Webb minor counties collection,
Maddish St Joseph's v Hyde St Thomas',57,18950824,match information,Tony Webb minor counties collection,
Macclesfield Second v St George's,57,18950824,match information,Tony Webb minor counties collection,
Chorlton A Team v Macclesfield Conservatives Club,57,18950824,match information,Tony Webb minor counties collection,
Bollington v Fairfield,57,18950824,match information,Tony Webb minor counties collection,
Didsbury v Poynton,57,18950824,match information,Tony Webb minor counties collection,
Sixworks Men's v Stockport Post Office,57,18950821,match information,Tony Webb minor counties collection,
Didsbury Second v Poynton Second,57,18950824,match information,Tony Webb minor counties collection,
Reddish Vale v Mr R P Hammond's Team,57,18950824,match information,Tony Webb minor counties collection,
Lads' Club Second v St Thomas' Athletic,57,18950824,match information,Tony Webb minor counties collection,
Cheetham v Levenshulme Second Elevens,57,18950824,match information,Tony Webb minor counties collection,
Stockport Congregationals Second v Longsight Second,57,18950824,match information,Tony Webb minor counties collection,
Liverpool player statistics,58,18950800,statistics,Tony Webb minor counties collection,
Northern player statistics,58,18950800,statistics,Tony Webb minor counties collection,
Birkenhead Victoria player statistics,58,18950800,statistics,Tony Webb minor counties collection,
Llandudno v Flint,58,18950907,match information,Tony Webb minor counties collection,
Presco player statistics,58,18950800,statistics,Tony Webb minor counties collection,
Formby player statistics,58,18950800,statistics,Tony Webb minor counties collection,
Birkenhead Park player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Birkenhead Park Park A Team player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Oxton player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Rock Ferry player statistics,59,18950914,statistics,Tony Webb minor counties collection,
St Aidan's player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Birkenhead Victoria First XI player statistics,59,18950914,statistics,Tony Webb minor counties collection,
Liverpool v Oxton,59,18950907,match information,Tony Webb minor counties collection,
Rock Ferry v Cheadle Hulme,59,18950907,match information,Tony Webb minor counties collection,
Formby v New Brighton,59,18950907,match information,Tony Webb minor counties collection,
Wallasey v Oxton Second XI,59,18950907,match information,Tony Webb minor counties collection,
Bootle v Birkenhead Victoria,59,18950907,match information,Tony Webb minor counties collection,
Bromboro' v Spital,59,18950907,match information,Tony Webb minor counties collection,
Tranmere Wesley v West Derby Second XI,59,18950907,match information,Tony Webb minor counties collection,
YMCA v Raverscroft,59,18950907,match information,Tony Webb minor counties collection,
Birkenhead fixture information,59,18950914,fixture information,Tony Webb minor counties collection,
Birkenhead Park player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Birkenhead Park A Team player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Rock Ferry First XI player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI team aggregates,60,18950914,statistics,Tony Webb minor counties collection,
Oxton Second XI player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Birkenhead Victoria First XI player statistics,60,18950914,statistics,Tony Webb minor counties collection,
Birkenhead Victoria First XI team aggregates,60,18950914,statistics,Tony Webb minor counties collection,
Oxton player statistics,60,18950914,statistics,Tony Webb minor counties collection,
