matchup,page,date,content_type,collection,record_id
Rock Ferry v Liverpool,54,18950817,match information,Tony Webb minor counties collection,
Victoria v New Brighton,54,18950817,match information,Tony Webb minor counties collection,
Bromboro Pool v Police,54,18950817,match information,Tony Webb minor counties collection,
The Park v Victoria,54,18950821,match information,Tony Webb minor counties collection,
New Brighton v Liverpool,54,18950821,match information,Tony Webb minor counties collection,
Cheshire v Worcestershire,54,18950800,match information,Tony Webb minor counties collection,
Mr Wynne's XI v Mr Griffith's XI,54,18950817,match information,Tony Webb minor counties collection,
Neston And District v Kirkdale Wesleyans,54,18950817,match information,Tony Webb minor counties collection,
Soapees v Helsby,54,18950817,match information,Tony Webb minor counties collection,
Spital v Boughton Hall,54,18950817,match information,Tony Webb minor counties collection,
Woodland v Kingsley,54,18950819,match information,Tony Webb minor counties collection,
St Mary's v Tranmere Wesleyans,54,18950817,match information,Tony Webb minor counties collection,
Woodland team aggregates,54,18950800,statistics,Tony Webb minor counties collection,
Birkenhead,54,18950824,newspaper cuttings,Tony Webb minor counties collection,
All Saints v Wesleyites,55,18950824,match information,Tony Webb minor counties collection,
All Saints v Comet,55,18950824,match information,Tony Webb minor counties collection,
St John's Second XI v Bebington Bible Class,55,18950824,match information,Tony Webb minor counties collection,
Helsby v Port Sunlight,55,18950824,match information,Tony Webb minor counties collection,
St Mary's Second XI v Tranmere Wesley Second XI,55,18950824,match information,Tony Webb minor counties collection,
Birkenhead Park v Ormskirk,55,18950824,match information,Tony Webb minor counties collection,
Bebington Bible Class v St John's Second XI,55,18950824,match information,Tony Webb minor counties collection,
Woodland v Kingsley,55,18950819,match information,Tony Webb minor counties collection,
Neston And District v Kirkdale Wesleyans,55,18950824,match information,Tony Webb minor counties collection,
Birkenhead St Mary's v Tranmere Wesley,55,18950824,match information,Tony Webb minor counties collection,
Birkenhead Victoria v New Brighton,55,18950824,match information,Tony Webb minor counties collection,
Wallasey v Northern Second XI,55,18950824,match information,Tony Webb minor counties collection,
New Brighton A XI v Aigburth,55,18950824,match information,Tony Webb minor counties collection,
Liverpool v Rock Ferry,55,18950824,match information,Tony Webb minor counties collection,
Oxton v Huyton,55,18950824,match information,Tony Webb minor counties collection,
Spital v Boughton Hall,55,18950824,match information,Tony Webb minor counties collection,
Liverpool Second XI v Rock Ferry Second XI,55,18950824,match information,Tony Webb minor counties collection,
Bromborough Pool v Birkenhead Police,55,18950824,match information,Tony Webb minor counties collection,
Dawpool v Laird's Bros Draughtsmen,55,18950824,match information,Tony Webb minor counties collection,
Stockport v Cheadle Hulme,56,18950824,match information,Tony Webb minor counties collection,
Reddish Vale v Mr R P Hammond's Team,56,18950824,match information,Tony Webb minor counties collection,
Lane End Second XI v St Thomas' Athletic,56,18950824,match information,Tony Webb minor counties collection,
Didsbury Second XI v Poynton Second XI,56,18950824,match information,Tony Webb minor counties collection,
Seymour Mead's v Stockport Post Office,56,18950821,match information,Tony Webb minor counties collection,
Stockport Congregational Second XI v Loughsight Third XI,56,18950824,match information,Tony Webb minor counties collection,
Cheetham v Lavenhulme Second XI,56,18950824,match information,Tony Webb minor counties collection,
Hollinwood v Fairfield,56,18950824,match information,Tony Webb minor counties collection,
Didsbury v Poynton,56,18950824,match information,Tony Webb minor counties collection,
Chorlton A Team v Macclesfield Conservative Club,56,18950824,match information,Tony Webb minor counties collection,
Stockport Second XI v Cheadle Hulme Second XI,56,18950824,match information,Tony Webb minor counties collection,
Stockport v Cheadle Hulme,57,18950824,match information,Tony Webb minor counties collection,
Stockport Second XI v Cheadle Hulme Second XI,57,18950824,match information,Tony Webb minor counties collection,
Langley v Bollington Second XI,57,18950824,match information,Tony Webb minor counties collection,
Phoenix v Conservatives,57,18950824,match information,Tony Webb minor counties collection,
Phoenix Second XI v Mossley Second XI,57,18950824,match information,Tony Webb minor counties collection,
Middlesex v Lancashire,57,18950800,match information,Tony Webb minor counties collection,
Reddish St Joseph's v Hyde St Thomas',57,18950824,match information,Tony Webb minor counties collection,
Macclesfield Second XI v St George's,57,18950824,match information,Tony Webb minor counties collection,
Chorlton v Macclesfield Conservatives Club,57,18950800,match information,Tony Webb minor counties collection,
Bollington v Fairfield,57,18950800,match information,Tony Webb minor counties collection,
Didsbury v Poynton,57,18950824,match information,Tony Webb minor counties collection,
Sixworks Men's v Stockport Post Office,57,18950821,match information,Tony Webb minor counties collection,
Didsbury Second XI v Poynton Second XI,57,18950800,match information,Tony Webb minor counties collection,
Reddish Vale v Mr R P Hammond's Team,57,18950824,match information,Tony Webb minor counties collection,
Lads' Club Second XI v St Thomas' Athletic,57,18950800,match information,Tony Webb minor counties collection,
Cheetham Second XI v Levenshulme Second XI,57,18950800,match information,Tony Webb minor counties collection,
Stockport Congregationals Second XI v Longsight Second XI,57,18950824,match information,Tony Webb minor counties collection,
Liverpool Cricket Club player statistics,58,18950000,statistics,Tony Webb minor counties collection,
Liverpool Cricket Club team aggregates,58,18950000,statistics,Tony Webb minor counties collection,
Northern player statistics,58,18950000,statistics,Tony Webb minor counties collection,
Birkenhead Victoria player statistics,58,18950000,statistics,Tony Webb minor counties collection,
Llandudno v Flint,58,18950907,match information,Tony Webb minor counties collection,
Presco player statistics,58,18950000,statistics,Tony Webb minor counties collection,
Formby player statistics,58,18950000,statistics,Tony Webb minor counties collection,
Birkenhead Park player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Birkenhead Park team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
Park A Team player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
Oxton player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Oxton team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
St Aidan player statistics,59,18950000,statistics,Tony Webb minor counties collection,
St Aidan team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
Birkenhead Victoria First Eleven player statistics,59,18950000,statistics,Tony Webb minor counties collection,
Birkenhead Victoria First Eleven team aggregates,59,18950000,statistics,Tony Webb minor counties collection,
Liverpool v Oxton,59,18950913,match information,Tony Webb minor counties collection,
Rock Ferry v Cheaule Hulme,59,18950913,match information,Tony Webb minor counties collection,
New Brighton v Formby,59,18950914,match information,Tony Webb minor counties collection,
Wallasey v Oxton Second XI,59,18950913,match information,Tony Webb minor counties collection,
Bootle v Birkenhead Victoria,59,18950913,match information,Tony Webb minor counties collection,
Bromboro v Spital,59,18950913,match information,Tony Webb minor counties collection,
Tranmere Wesley v West Derby Second XI,59,18950913,match information,Tony Webb minor counties collection,
YMCA v Raverscroft,59,18950913,match information,Tony Webb minor counties collection,
Birkenhead,59,18950914,newspaper cuttings,Tony Webb minor counties collection,
Birkenhead Park Player Statistics,60,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry First XI Player Statistics,60,18950000,statistics,Tony Webb minor counties collection,
Rock Ferry Second XI Player Statistics,60,18950000,statistics,Tony Webb minor counties collection,
Oxton Second XI Player Statistics,60,18950000,statistics,Tony Webb minor counties collection,
